id;produto_fk;cultura;cultura_norm;praga_nome_cientifico;praga_cientifico_norm;praga_nome_comum;praga_comum_norm;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;carencia_dias;carencia_texto;epoca_aplicacao;fonte_pagina;fonte_trecho;status;volume_calda_outros;marca_comercial
36521;798;Pimentão;pimentao;Xanthomona vesicatoria;xanthomona vesicatoria;Mancha-bacteriana;mancha-bacteriana;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;5 a 7 dias (dose maior sob condições favoráveis);;SEM RESTRIÇÃO;Iniciar as aplicações na formação de mudas e continuar no campo.;9;Pimentão | Mancha-bacteriana (Xanthomona vesicatoria) | 0.9-1.8 kg/ha;validado;;Redshield 750
36522;798;Pimentão;pimentao;Alternaria solani;alternaria solani;Mancha-de-Alternaria;mancha-de-alternaria;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;5 a 7 dias (dose maior sob condições favoráveis);;SEM RESTRIÇÃO;Iniciar as aplicações na formação de mudas e continuar no campo.;9;Pimentão | Mancha-de-Alternaria (Alternaria solani) | 120 g/100L;validado;;Redshield 750
36520;798;Pimentão;pimentao;Phytophthora capsici;phytophthora capsici;Requeima;requeima;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;5 a 7 dias (dose maior sob condições favoráveis);;SEM RESTRIÇÃO;Iniciar as aplicações na formação de mudas e continuar no campo.;9;Pimentão | Requeima (Phytophthora capsici) | 0.9-1.8 kg/ha;validado;;Redshield 750
36513;798;Pêssego;pessego;Taphrina deformans;taphrina deformans;Crespeira;crespeira;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar a pulverização após a poda em tratamento de inverno.;8;Pêssego | Crespeira (Taphrina deformans) | 160 g/100L;validado;;Redshield 750
36514;798;Pêssego;pessego;Monilinia fructicola;monilinia fructicola;Podridão-parda;podridao-parda;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar a pulverização após a poda em tratamento de inverno.;8;Pêssego | Podridão-parda (Monilinia fructicola) | 160 g/100L;validado;;Redshield 750
36515;798;Pêssego;pessego;Cladosporium carpophilum;cladosporium carpophilum;Sarna-do-pessegueiro;sarna-do-pessegueiro;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar a pulverização após a poda em tratamento de inverno.;8;Pêssego | Sarna-do-pessegueiro (Cladosporium carpophilum) | 160 g/100L;validado;;Redshield 750
36523;798;Quiabo;quiabo;Cercospora abelmoschi;cercospora abelmoschi;Cercosporiose;cercosporiose;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;15 dias;;SEM RESTRIÇÃO;Iniciar as aplicações no aparecimento dos primeiros sintomas. Utilizar a dose maior sob condições favoráveis ao desenvolvimento das doenças.;9;Quiabo | Cercosporiose (Cercospora abelmoschi) | 0.9-1.8 kg/ha;validado;;Redshield 750
36524;798;Rosa;rosa;Phragmidium mucronatum;phragmidium mucronatum;Ferrugem-da-roseira;ferrugem-da-roseira;140.0;140.0;g/100L;500.0;1000.0;L/ha;4;3 a 7 dias (intervalo menor em condições climáticas favoráveis);;UNA (Uso Não Alimentar);No viveiro, iniciar a aplicação no aparecimento das folhas.;9;Rosa | Ferrugem-da-roseira (Phragmidium mucronatum) | 140 g/100L;validado;;Redshield 750
36525;798;Rosa;rosa;Diplocarpon rosae;diplocarpon rosae;Mancha-das-folhas;mancha-das-folhas;140.0;140.0;g/100L;500.0;1000.0;L/ha;4;3 a 7 dias (intervalo menor em condições climáticas favoráveis);;UNA (Uso Não Alimentar);No viveiro, iniciar a aplicação no aparecimento das folhas.;9;Rosa | Mancha-das-folhas (Diplocarpon rosae) | 140 g/100L;validado;;Redshield 750
36526;798;Seringueira;seringueira;Microcyclus ulei;microcyclus ulei;Mal-das-folhas;mal-das-folhas;0.7;1.3;kg/ha;500.0;1000.0;L/ha;4;7 a 14 dias;;UNA (Uso Não Alimentar);Iniciar no viveiro aos primeiros sintomas. Utilizar a dose maior sob condições favoráveis ao desenvolvimento das doenças.;9;Seringueira | Mal-das-folhas (Microcyclus ulei) | 0.7-1.3 kg/ha;validado;;Redshield 750
36528;798;Soja;soja;Pseudomonas savastanoi pv. Glycinea;pseudomonas savastanoi pv. glycinea;Crestamento-bacteriano;crestamento-bacteriano;250.0;700.0;g/ha;500.0;1000.0;L/ha;2;;;SEM RESTRIÇÃO;Iniciar a aplicação aos 50-60 dias após a emergência da cultura e repetir a aplicação no estádio R1. Utilizar a dose maior sob condições favoráveis ao desenvolvimento das doenças.;9;Soja | Crestamento-bacteriano (Pseudomonas savastanoi pv. Glycinea) | 250-700 g/ha;validado;;Redshield 750
36527;798;Soja;soja;Cercospora kikuchii;cercospora kikuchii;Crestamento-foliar;crestamento-foliar;250.0;700.0;g/ha;500.0;1000.0;L/ha;2;;;SEM RESTRIÇÃO;Iniciar a aplicação aos 50-60 dias após a emergência da cultura e repetir a aplicação no estádio R1. Utilizar a dose maior sob condições favoráveis ao desenvolvimento das doenças.;9;Soja | Crestamento-foliar (Cercospora kikuchii) | 250-700 g/ha;validado;;Redshield 750
36529;798;Soja;soja;Phakopsora pachyrhizi;phakopsora pachyrhizi;Ferrugem-asiática;ferrugem-asiatica;400.0;700.0;g/ha;150.0;150.0;L/ha;4;14 dias;;SEM RESTRIÇÃO;Iniciar as pulverizações no período vegetativo, e seguir com intervalos de 14 dias.;9;Soja | Ferrugem-asiática (Phakopsora pachyrhizi) | 400-700 g/ha;validado;;Redshield 750
36530;798;Tomate;tomate;Colletotrichum gloeosporioides;colletotrichum gloeosporioides;Antracnose;antracnose;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Antracnose (Colletotrichum gloeosporioides) | 160 g/100L;validado;;Redshield 750
36532;798;Tomate;tomate;Xanthomona vesicatoria;xanthomona vesicatoria;Mancha-bacteriana;mancha-bacteriana;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Mancha-bacteriana (Xanthomona vesicatoria) | 160 g/100L;validado;;Redshield 750
36533;798;Tomate;tomate;Fulvia fulva;fulvia fulva;Mancha-de-Clasdoporium;mancha-de-clasdoporium;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Mancha-de-Clasdoporium (Fulvia fulva) | 160 g/100L;validado;;Redshield 750
36534;798;Tomate;tomate;Stemphylium solani;stemphylium solani;Mancha-de-Stemphylium;mancha-de-stemphylium;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Mancha-de-Stemphylium (Stemphylium solani) | 160 g/100L;validado;;Redshield 750
36531;798;Tomate;tomate;Clavibacter michiganensis subsp. michiganensis;clavibacter michiganensis subsp. michiganensis;Mancha-olho-de-perdiz;mancha-olho-de-perdiz;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Mancha-olho-de-perdiz (Clavibacter michiganensis subsp. michiganensis) | 160 g/100L;validado;;Redshield 750
36537;798;Tomate;tomate;Alternaria solani;alternaria solani;Pinta Preta ou Mancha-de-Alternaria;pinta preta ou mancha-de-alternaria;1.5;1.5;kg/ha;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Pinta Preta ou Mancha-de-Alternaria (Alternaria solani) | 1.5 kg/ha;validado;;Redshield 750
36536;798;Tomate;tomate;Erwinia carotovora subsp. carotovora;erwinia carotovora subsp. carotovora;Podridão-mole;podridao-mole;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Podridão-mole (Erwinia carotovora subsp. carotovora) | 160 g/100L;validado_bula;;Redshield 750
36538;798;Tomate;tomate;Phytophthora infestans;phytophthora infestans;Requeima;requeima;1.5;1.5;kg/ha;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Requeima (Phytophthora infestans) | 1.5 kg/ha;validado;;Redshield 750
36535;798;Tomate;tomate;Septoria lycopersici;septoria lycopersici;Septoriose;septoriose;160.0;160.0;g/100L;500.0;1000.0;L/ha;6;7 a 15 dias (intervalo menor em condições climáticas favoráveis);;SEM RESTRIÇÃO;Iniciar as pulverizações quando as plantas apresentarem as primeiras folhas.;9;Tomate | Septoriose (Septoria lycopersici) | 160 g/100L;validado;;Redshield 750
36539;798;Uva;uva;Elsinoe ampelina;elsinoe ampelina;Antracnose;antracnose;0.9;1.8;kg/ha;500.0;1000.0;L/ha;7;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar as aplicações preventivamente quando as brotações tiverem cerca de 10 cm. Pode ocorrer leve bronzeamento nas folhas de variedades sensíveis como Niagara, porém sem danos para os frutos e à produção.;10;Uva | Antracnose (Elsinoe ampelina) | 0.9-1.8 kg/ha;validado;;Redshield 750
36541;798;Uva;uva;Pseudocercospora vitis;pseudocercospora vitis;Cercospora ou Mancha-das-folhas;cercospora ou mancha-das-folhas;120.0;120.0;g/100L;500.0;1000.0;L/ha;7;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar as aplicações preventivamente quando as brotações tiverem cerca de 10 cm. Pode ocorrer leve bronzeamento nas folhas de variedades sensíveis como Niagara, porém sem danos para os frutos e à produção.;10;Uva | Cercospora ou Mancha-das-folhas (Pseudocercospora vitis) | 120 g/100L;validado_bula;;Redshield 750
36540;798;Uva;uva;Greeneria uvicola;greeneria uvicola;Podridão-amarga;podridao-amarga;120.0;120.0;g/100L;500.0;1000.0;L/ha;7;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar as aplicações preventivamente quando as brotações tiverem cerca de 10 cm. Pode ocorrer leve bronzeamento nas folhas de variedades sensíveis como Niagara, porém sem danos para os frutos e à produção.;10;Uva | Podridão-amarga (Greeneria uvicola) | 120 g/100L;validado;;Redshield 750
36542;798;Uva;uva;Colletotrichum gloeosporioides;colletotrichum gloeosporioides;Podridão-da-uva-madura;podridao-da-uva-madura;130.0;130.0;g/100L;500.0;1000.0;L/ha;7;7 a 10 dias;;SEM RESTRIÇÃO;Iniciar as aplicações preventivamente quando as brotações tiverem cerca de 10 cm. Pode ocorrer leve bronzeamento nas folhas de variedades sensíveis como Niagara, porém sem danos para os frutos e à produção.;10;Uva | Podridão-da-uva-madura (Colletotrichum gloeosporioides) | 130 g/100L;validado;;Redshield 750
36544;821;Arroz;arroz;Euphorbia heterophylla;euphorbia heterophylla;Amendoim-bravo, Leiteira;amendoim-bravo, leiteira;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso até a fase de emborrachamento.;Pós-emergência das plantas daninhas. Aplicar o produto no período após o início do perfilhamento e antes do emborrachamento. Uma aplicação por ciclo da cultura.;3;Amendoim-bravo, Leiteira (Euphorbia heterophylla) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36545;821;Arroz;arroz;Sida rhombifolia;sida rhombifolia;Guanxuma, Mata-pasto;guanxuma, mata-pasto;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso até a fase de emborrachamento.;Pós-emergência das plantas daninhas. Aplicar o produto no período após o início do perfilhamento e antes do emborrachamento. Uma aplicação por ciclo da cultura.;3;Guanxuma, Mata-pasto (Sida rhombifolia) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36543;821;Arroz;arroz;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso até a fase de emborrachamento.;Pós-emergência das plantas daninhas. Aplicar o produto no período após o início do perfilhamento e antes do emborrachamento. Uma aplicação por ciclo da cultura.;3;Arroz | Picão-preto | Bidens pilosa | 150 - 300 L/ha | 1 - 1,5 L/ha PC | 670-1.005 g IA/ha;validado;;Herbimax 806 SL
36546;821;Arroz;arroz;Commelina benghalensis;commelina benghalensis;Trapoeraba;trapoeraba;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso até a fase de emborrachamento.;Pós-emergência das plantas daninhas. Aplicar o produto no período após o início do perfilhamento e antes do emborrachamento. Uma aplicação por ciclo da cultura.;3;Trapoeraba (Commelina benghalensis) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36547;821;Arroz-irrigado;arroz-irrigado;Aeschynomene denticulata;aeschynomene denticulata;Angiquinho, Corticeirinha, Pinheirinho, Maricazinho;angiquinho, corticeirinha, pinheirinho, maricazinho;0.3;0.3;L/ha;150.0;300.0;L/ha;1;;;;Pós-emergência das plantas daninhas. Aplicar o produto com as plantas daninhas no estádio de 3 a 5 folhas. O produto deve ser aplicado com pouca ou sem água de irrigação. Uma aplicação por ciclo da cultura.;3;Arroz-irrigado | Angiquinho, Corticeirinha, Pinheirinho, Maricazinho | Aeschynomene denticulata | 150 - 300 L/ha | 0,3 L/ha PC | 201 g IA/ha;validado_bula;;Herbimax 806 SL
36548;821;Arroz-irrigado;arroz-irrigado;Aeschynomene rudis;aeschynomene rudis;Angiquinho, Maricazinho, Paquinha, Pinheirinho;angiquinho, maricazinho, paquinha, pinheirinho;0.3;0.3;L/ha;150.0;300.0;L/ha;1;;;;Pós-emergência das plantas daninhas. Aplicar o produto com as plantas daninhas no estádio de 3 a 5 folhas. O produto deve ser aplicado com pouca ou sem água de irrigação. Uma aplicação por ciclo da cultura.;3;Angiquinho, Maricazinho, Paquinha, Pinheirinho (Aeschynomene rudis) | [dose herdada: 0,3 L/ha];validado_bula;;Herbimax 806 SL
36549;821;Arroz-irrigado;arroz-irrigado;Ipomoea aristolochiaefolia;ipomoea aristolochiaefolia;Corda-de-viola, Campainha, Corriola;corda-de-viola, campainha, corriola;0.3;0.3;L/ha;150.0;300.0;L/ha;1;;;;Pós-emergência das plantas daninhas. Aplicar o produto com as plantas daninhas no estádio de 3 a 5 folhas. O produto deve ser aplicado com pouca ou sem água de irrigação. Uma aplicação por ciclo da cultura.;3;Corda-de-viola, Campainha, Corriola (Ipomoea aristolochiaefolia) | [dose herdada: 0,3 L/ha];validado_bula;;Herbimax 806 SL
36554;821;Café;cafe;Amaranthus viridis;amaranthus viridis;Caruru-de-mancha, Caruru-verde, Bredo, Caruru;caruru-de-mancha, caruru-verde, bredo, caruru;0.5;1.5;L/ha;150.0;300.0;L/ha;1;;30;;Pós-emergência das plantas daninhas. Aplicar o produto através de jato dirigido, nas entrelinhas da cultura, quando as plantas daninhas atingirem 5 a 10 cm de altura, em época quente, logo após a arruação ou esparramação. Uma aplicação por ciclo da cultura.;3;Caruru-de-mancha, Caruru-verde, Bredo, Caruru (Amaranthus viridis) | 0,5 - 1,5 L/ha PC | 335-1.005 g IA/ha;validado;;Herbimax 806 SL
36552;821;Café;cafe;Sida rhombifolia;sida rhombifolia;Guanxuma, Mata-pasto, Relógio;guanxuma, mata-pasto, relogio;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;30;;Pós-emergência das plantas daninhas. Aplicar o produto através de jato dirigido, nas entrelinhas da cultura, quando as plantas daninhas atingirem 5 a 10 cm de altura, em época quente, logo após a arruação ou esparramação. Uma aplicação por ciclo da cultura.;3;Guanxuma, Mata-pasto, Relógio (Sida rhombifolia) | 1 - 1,5 L/ha PC;validado;;Herbimax 806 SL
36550;821;Café;cafe;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;30;;Pós-emergência das plantas daninhas. Aplicar o produto através de jato dirigido, nas entrelinhas da cultura, quando as plantas daninhas atingirem 5 a 10 cm de altura, em época quente, logo após a arruação ou esparramação. Uma aplicação por ciclo da cultura.;3;Café | Picão preto picão, Pico-pico, Fura-capa | Bidens pilosa | 150 - 300 L/ha | 1 - 1,5 L/ha PC;validado;;Herbimax 806 SL
36551;821;Café;cafe;Richardia brasiliensis;richardia brasiliensis;Poaia-branca, Poaia, Poaia-do-campo;poaia-branca, poaia, poaia-do-campo;1.5;3.5;L/ha;150.0;300.0;L/ha;1;;30;;Pós-emergência das plantas daninhas. Aplicar o produto através de jato dirigido, nas entrelinhas da cultura, quando as plantas daninhas atingirem 5 a 10 cm de altura, em época quente, logo após a arruação ou esparramação. Uma aplicação por ciclo da cultura.;3;Poaia-branca, Poaia, Poaia-do-campo (Richardia brasiliensis) | 1,5 - 3,5 L/ha PC | 1.005-2.345 g IA/ha;validado;;Herbimax 806 SL
36553;821;Café;cafe;Commelina benghalensis;commelina benghalensis;Trapoeraba, Mata-brasil, Marianinha;trapoeraba, mata-brasil, marianinha;1.0;1.5;L/ha;150.0;300.0;L/ha;1;;30;;Pós-emergência das plantas daninhas. Aplicar o produto através de jato dirigido, nas entrelinhas da cultura, quando as plantas daninhas atingirem 5 a 10 cm de altura, em época quente, logo após a arruação ou esparramação. Uma aplicação por ciclo da cultura.;3;Trapoeraba, Mata-brasil, Marianinha (Commelina benghalensis) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36557;821;Cana-de-açúcar;cana-de-acucar;Euphorbia heterophylla;euphorbia heterophylla;Amendoim-bravo, Leiteira;amendoim-bravo, leiteira;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Amendoim-bravo, Leiteira (Euphorbia heterophylla) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36561;821;Cana-de-açúcar;cana-de-acucar;Portulaca oleracea;portulaca oleracea;Beldroega;beldroega;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Beldroega (Portulaca oleracea) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36567;821;Cana-de-açúcar;cana-de-acucar;Portulaca oleracea;portulaca oleracea;Beldroega;beldroega;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Beldroega (Portulaca oleracea) | [dose herdada: 3,5 L/ha];validado;;Herbimax 806 SL
36560;821;Cana-de-açúcar;cana-de-acucar;Amaranthus viridis;amaranthus viridis;Caruru-de-mancha;caruru-de-mancha;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Caruru-de-mancha (Amaranthus viridis) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36566;821;Cana-de-açúcar;cana-de-acucar;Amaranthus viridis;amaranthus viridis;Caruru-de-mancha;caruru-de-mancha;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Caruru-de-mancha (Amaranthus viridis) | [dose herdada: 3,5 L/ha];validado;;Herbimax 806 SL
36558;821;Cana-de-açúcar;cana-de-acucar;Ipomoea purpurea;ipomoea purpurea;Corda-de-viola, Corriola;corda-de-viola, corriola;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Corda-de-viola, Corriola (Ipomoea purpurea) | [dose herdada: 1-1,5 L/ha];validado_bula;;Herbimax 806 SL
36562;821;Cana-de-açúcar;cana-de-acucar;Emilia sonchifolia;emilia sonchifolia;Falsa-serralha;falsa-serralha;1.5;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Falsa-serralha (Emilia sonchifolia) | 1,5 L/ha PC | 1.005 g IA/ha;validado;;Herbimax 806 SL
36568;821;Cana-de-açúcar;cana-de-acucar;Emilia sonchifolia;emilia sonchifolia;Falsa-serralha;falsa-serralha;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Falsa-serralha (Emilia sonchifolia) | [dose herdada: 3,5 L/ha];validado;;Herbimax 806 SL
36556;821;Cana-de-açúcar;cana-de-acucar;Sida rhombifolia;sida rhombifolia;Guanxuma, Mata-pasto;guanxuma, mata-pasto;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Guanxuma, Mata-pasto (Sida rhombifolia) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36564;821;Cana-de-açúcar;cana-de-acucar;Galinsoga parviflora;galinsoga parviflora;Picão-branco, Fazendeiro;picao-branco, fazendeiro;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Picão-branco, Fazendeiro (Galinsoga parviflora) | [dose herdada: 3,5 L/ha];validado;;Herbimax 806 SL
36555;821;Cana-de-açúcar;cana-de-acucar;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Cana-de-açúcar | Picão-preto | Bidens pilosa | 150 - 300 L/ha | 1 - 1,5 L/ha PC;validado;;Herbimax 806 SL
36565;821;Cana-de-açúcar;cana-de-acucar;Bidens pilosa;bidens pilosa;Picão-preto;picao-preto;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Picão-preto (Bidens pilosa) | 3,5 L/ha PC | 2.345 g IA/ha;validado;;Herbimax 806 SL
36563;821;Cana-de-açúcar;cana-de-acucar;Richardia brasiliensis;richardia brasiliensis;Poaia-branca, Poaia;poaia-branca, poaia;3.5;3.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pré-emergência — Pré-emergência: Aplicar o produto antes da germinação das plantas daninhas e da cultura, quando o solo ainda estiver úmido. Usar o produto somente em solo médio.;4;Poaia-branca, Poaia (Richardia brasiliensis) | [dose herdada: 3,5 L/ha];validado;;Herbimax 806 SL
36559;821;Cana-de-açúcar;cana-de-acucar;Commelina benghalensis;commelina benghalensis;Trapoeraba;trapoeraba;1.0;1.5;L/ha;150.0;300.0;L/ha;;;;Não determinado por ser de uso em pré e pós-emergência até três meses após o plantio ou corte.;pós-emergência — Pós-emergência das plantas daninhas. Aplicar quando as plantas daninhas estiverem em pleno crescimento vegetativo, com no máximo 10 folhas, antes da formação de colmos da cana-de-açúcar. Não aplicar o produto em períodos de estresse hídrico. Após cada corte da cana, repetir a aplicação do produto em pós-emergência da cultura.;3;Trapoeraba (Commelina benghalensis) | [dose herdada: 1-1,5 L/ha];validado;;Herbimax 806 SL
36570;821;Milho;milho;Euphorbia heterophylla;euphorbia heterophylla;Amendoim-bravo, Leiteira;amendoim-bravo, leiteira;0.5;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso desde a fase pré-emergência até o milho atingir a altura de 25 cm.;Pós-emergência das plantas infestantes. Aplicar o produto em área total até o milho atingir no máximo 4-5 folhas. Para aplicação mais tardia, esta deverá ser realizada através de jato dirigido, sobre as plantas daninhas, de forma a evitar que atinja as plantas de milho, quando estas estiverem com mais de 4 folhas. Uma aplicação por ciclo da cultura.;4;Amendoim-bravo, Leiteira (Euphorbia heterophylla) | [dose herdada: 0,5-1,5 L/ha];validado;;Herbimax 806 SL
36577;821;Milho;milho;Euphorbia heterophylla;euphorbia heterophylla;Amendoim-bravo, Leiteira;amendoim-bravo, leiteira;0.5;1.5;L/ha;150.0;300.0;L/ha;1;;;Não determinado por ser de uso desde a fase pré-emergência até o milho atingir a altura de 25 cm.;plantio direto — Uma aplicação por ciclo da cultura. Aplicar o produto até aproximadamente 15 dias antes da semeadura do milho, visando a dessecação da área, com as plantas daninhas em estádio de até 10 folhas.;4;Amendoim-bravo, Leiteira (Euphorbia heterophylla) | [dose herdada: 0,5-1,5 L/ha];validado;;Herbimax 806 SL
