numero_registro;marca;bula_pdf;fonte_pagina;praga_nome_comum;praga_nome_cientifico;dose_min;dose_max;dose_unidade;volume_calda_min;volume_calda_max;volume_calda_unidade;num_max_aplicacoes;intervalo_aplicacao;culturas;n_registros;fonte_trecho;status;ok_humano (S/N);correcao
318;Glifosato Alta 480 SL;318.pdf;6;Fedegoso-branco;Sena obtusifolia;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Fedegoso-branco (Sena obtusifolia) | 5 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Grandiúva;Trema micranta;4.0;4.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Grandiúva (Trema micranta) | 4 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Guanxuma;Sida cordifolia;3.0;3.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Guanxuma (Sida cordifolia) | 3 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Guanxuma;Sida rhombifolia;3.0;3.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Guanxuma (Sida rhombifolia) | 3 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Guanxuma-branca;Sida glaziovii;3.0;3.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Guanxuma-branca (Sida glaziovii) | 3 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Língua-de-vaca;Rumex crispus;3.0;3.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Língua-de-vaca (Rumex crispus) | 3 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Maria-mole;Senecio brasiliensis;2.0;3.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Maria-mole (Senecio brasiliensis) | 2-3 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Mata-pasto;Eupatorium maximilianii;1.5;1.5;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Mata-pasto (Eupatorium maximilianii) | 1.5 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;6;Tanchagem;Plantago major;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Ameixa,Arroz,Banana,Cacau,Café,Cana-de-açúcar,Citros,Eucalipto,Maçã,Milho,Nectarina,Pera,Pêssego,Pastagem,Pinus,Soja,Uva,Trigo;18;Tanchagem (Plantago major) | 5 | L/ha (produto comercial);validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;7;Eliminação de soqueira - cultivar CB (equipamento convencional);;4.0;4.0;L/ha;80.0;400.0;L/ha;1;;Cana-de-açúcar;1;CB | 4 EQ.CONV. | Aplicação terrestre: 80-400;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;7;Eliminação de soqueira - cultivar CO/CP (equipamento convencional);;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Cana-de-açúcar;1;CO/CP | 5 EQ.CONV. | Aplicação terrestre: 80-400;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;7;Eliminação de soqueira - cultivar IAC (equipamento convencional);;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Cana-de-açúcar;1;IAC | 5 EQ.CONV. | Aplicação terrestre: 80-400;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;7;Eliminação de soqueira - cultivar NA (equipamento convencional);;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Cana-de-açúcar;1;NA | 5 EQ.CONV. | Aplicação terrestre: 80-400;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;7;Eliminação de soqueira - cultivar SP (equipamento convencional);;5.0;5.0;L/ha;80.0;400.0;L/ha;1;;Cana-de-açúcar;1;SP | 5 EQ.CONV. | Aplicação terrestre: 80-400;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Eliminação de soqueira - cultivar CB (equipamento CDA/BENTLEY);;3.0;3.0;L/ha;40.0;50.0;L/ha;1;;Cana-de-açúcar;1;CB | 3 EQ.CDA/BENTLEY | Aplicação aérea: 40-50;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Eliminação de soqueira - cultivar CO/CP (equipamento CDA/BENTLEY);;4.0;4.0;L/ha;40.0;50.0;L/ha;1;;Cana-de-açúcar;1;CO/CP | 4 EQ.CDA/BENTLEY | Aplicação aérea: 40-50;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Eliminação de soqueira - cultivar IAC (equipamento CDA/BENTLEY);;4.0;4.0;L/ha;40.0;50.0;L/ha;1;;Cana-de-açúcar;1;IAC | 4 EQ.CDA/BENTLEY | Aplicação aérea: 40-50;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Eliminação de soqueira - cultivar NA (equipamento CDA/BENTLEY);;4.0;4.0;L/ha;40.0;50.0;L/ha;1;;Cana-de-açúcar;1;NA | 4 EQ.CDA/BENTLEY | Aplicação aérea: 40-50;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Eliminação de soqueira - cultivar SP (equipamento CDA/BENTLEY);;3.0;3.0;L/ha;40.0;50.0;L/ha;1;;Cana-de-açúcar;1;SP | 3 EQ.CDA/BENTLEY | Aplicação aérea: 40-50;validado_bula;;
318;Glifosato Alta 480 SL;318.pdf;8;Maturador;;0.6;0.6;L/ha;30.0;40.0;L/ha;1;;Cana-de-açúcar;1;Cana-de-açúcar (Saccharum officinarum) | 0,6 | 1 (uma) aplicação aérea | 30-40 (Aplicação aérea);validado_bula;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Bicheira-da-raiz;Oryzophagus oryzae;120.0;150.0;mL/100kg sementes;;;;1;;Arroz;1;Arroz | Bicheira-da-raiz (Oryzophagus oryzae) | 120-150;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Coró;Phyllophaga cuyabana;40.0;50.0;mL/100kg sementes;;;;1;;Milho;1;Milho | Phyllophaga Coró (Phyllophaga cuyabana ) | 40-50;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Coró;Phyllophaga cuyabana;100.0;100.0;mL/100kg sementes;;;;1;;Soja;1;Soja | Coró (Phyllophaga cuyabana ) | 100 (coró e torrãozinho);validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Cupim;Cornitermes cumulans;40.0;60.0;mL/ha;;;;1;;Pastagens;1;Pastagens | Cupim (Cornitermes cumulans ) | 40-60 mL/ha;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Lagarta-elasmo;Elasmopalpus lignosellus;150.0;200.0;mL/100kg sementes;;;;1;;Algodão;1;Algodão | Lagarta-elasmo (Elasmopalpus lignosellus) | 150-200 | 1;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Lagarta-elasmo;Elasmopalpus lignosellus;200.0;200.0;mL/100kg sementes;;;;1;;Soja;1;Soja | Lagarta-elasmo (Elasmopalpus lignosellus ) | 200 (mesma linha da Vaquinha verde-amarela);validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Piolho-de-cobra;Porcellio laevis;80.0;80.0;mL/100kg sementes;;;;1;;Soja;1;Soja | Piolho-de-cobra (Porcellio laevis ) | 80;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Pão-de-galinha;Diloboderus abderus;100.0;150.0;mL/100kg sementes;;;;1;;Trigo;1;Trigo | Pão-de-galinha (Diloboderus abderus) | 100-150;validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Torrãozinho;Aracantus mourei;100.0;100.0;mL/100kg sementes;;;;1;;Soja;1;Soja | Torrãozinho (Aracantus mourei) | 100 (coró e torrãozinho);validado;;
3214;Fipronil Alta 250 FS;3214.pdf;4;Vaquinha verde-amarela;Diabrotica speciosa;200.0;200.0;mL/100kg sementes;;;;1;;Feijão,Soja;2;Soja | Vaquinha verde- amarela (Diabrotica speciosa) | 200;validado;;
34623;Diquate 200 SL Dezhou I;34623.pdf;2;;;1.0;2.0;L/ha;;;;1;;Soja;1;Soja 1 a 2 200 a 400 Aplicar quando a soja estiver fisiologicamente madura.;manual_review;;
34623;Diquate 200 SL Dezhou I;34623.pdf;2;;;1.5;2.0;L/ha;;;;1;;Feijão;1;Feijão 1,5 a 2 300 a 400 Aplicar quando o feijão estiver fisiologicamente maduro.;manual_review;;
34623;Diquate 200 SL Dezhou I;34623.pdf;2;;;1.5;2.5;L/ha;;;;1;;Batata;1;Batata 1,5 a 2,5 300 a 500 Aplicar no mínimo 7 dias antes da colheita.;manual_review;;
34623;Diquate 200 SL Dezhou I;34623.pdf;3;;;1.5;2.0;L/ha;;;;2;;Feijão;1;Feijão | 1,5 a 2,0 | 300 a 400 | Aplicação antes do plantio, nas fases iniciais de crescimento...;manual_review;;
34623;Diquate 200 SL Dezhou I;34623.pdf;3;;;1.5;2.5;L/ha;;;;1;;Café,Citros;2;Citros entrelinhas. [dose compartilhada com a linha de Café: 1,5 a 2,5 L/ha / 300 a 500 g];manual_review;;
4114;Metribuzim 480 SC Agroimport;4114.pdf;3;;;0.75;1.0;L/ha;200.0;400.0;L/ha;1;;Soja;1;SOJA | 0,75 – 1,0 | Pré-emergência | 200 – 400;manual_review;;
4114;Metribuzim 480 SC Agroimport;4114.pdf;3;;;0.75;1.5;L/ha;200.0;400.0;L/ha;1;;Batata;1;BATATA | 0,75 – 1,5 | Pré-emergência | 200 – 400;manual_review;;
4114;Metribuzim 480 SC Agroimport;4114.pdf;3;;;1.0;1.0;L/ha;200.0;400.0;L/ha;1;;Tomate;1;TOMATE | 1,0 | Pré/Pós-emergência | 200 – 400;manual_review;;
4114;Metribuzim 480 SC Agroimport;4114.pdf;3;;;3.0;4.0;L/ha;200.0;400.0;L/ha;1;;Cana-de-açúcar;1;CANA-DE-AÇÚCAR | 3,0 – 4,0 | Pré-emergência | 200 – 400;manual_review;;
4210;Tacora 250 EW;4210.pdf;4;Ferrugem;Uromyces appendiculatus;;;;200.0;300.0;L/ha;3;15 dias;Feijão;1;Ferrugem (Uromyces appendiculatus) |  |  | (dose não informada na tabela);manual_review;;
4210;Tacora 250 EW;4210.pdf;4;Ferrugem-da-folha;Puccinia triticina;0.48;0.6;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;TRIGO | Ferrugem-da-folha (Puccinia triticina) | 0,48 – 0,6 | - | 200 – 300;validado;;
4210;Tacora 250 EW;4210.pdf;4;Mancha-angular;Phaeoisariopsis griseola;0.6;0.8;L/ha;200.0;300.0;L/ha;3;15 dias;Feijão;1;FEIJÃO | Mancha-angular (Phaeoisariopsis griseola) | 0,6 – 0,8 | - | 200 – 300;validado;;
4210;Tacora 250 EW;4210.pdf;4;Mancha-de-alternaria;Alternaria alternata;0.8;0.8;L/ha;200.0;300.0;L/ha;3;15 dias;Feijão;1;Mancha-de-alternaria (Alternaria alternata) | 0,8 | -;validado;;
4210;Tacora 250 EW;4210.pdf;4;Mancha-de-alternaria;Alternaria solani;80.0;80.0;mL/100L;600.0;1000.0;L/ha;4;14 dias;Tomate;1;TOMATE | Mancha-de-alternatia (Alternaria solani) | - | 80 | 600 – 1.000;validado;;
4210;Tacora 250 EW;4210.pdf;4;Mancha-púrpura;Alternaria porri;0.7;0.8;L/ha;600.0;600.0;L/ha;4;15 dias;Cebola;1;CEBOLA | Mancha-púrpura (Alternaria porri) | 0,7 – 0,8 | - | 600(1);validado;;
4210;Tacora 250 EW;4210.pdf;4;Oídio;Microsphaera diffusa;0.4;0.4;L/ha;;;;2;;Soja;1;SOJA | Oídio (Microsphaera diffusa) | 0,4 | -;validado;;
4210;Tacora 250 EW;4210.pdf;4;Oídio;Sphaerotheca fuliginea;100.0;100.0;mL/100L;1000.0;1000.0;L/ha;4;12 a 15 dias;Abóbora;1;ABÓBORA | Oídio (Sphaerotheca fuliginea) | - | 100 | 1.000;validado;;
4210;Tacora 250 EW;4210.pdf;4;Septoriose;Septoria lycopersici;0.8;0.8;L/ha;600.0;1000.0;L/ha;4;14 dias;Tomate;1;Septoriose (Septoria lycopersici) | 0,8 | 80;validado;;
4210;Tacora 250 EW;4210.pdf;5;Brusone;Pyricularia grisea;0.6;0.6;L/ha;200.0;300.0;L/ha;2;10 a 12 dias;Trigo;1;Brusone (Pyricularia grisea) | 0,6 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Ferrugem-do-colmo;Puccinia graminis;0.48;0.48;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;Ferrugem-do-colmo (Puccinia graminis) | 0,48 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Giberela;Fusarium graminearum;0.6;0.6;L/ha;200.0;300.0;L/ha;2;;Trigo;1;Giberela (Fusarium graminearum) | 0,6 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Helmintosporiose;Bipolaris sorokiniana;0.6;0.6;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;Helmintosporiose (Bipolaris sorokiniana) | 0,6 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Mancha-amarela;Drechslera tritici-repentis;0.6;0.6;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;Mancha-amarela (Drechslera tritici-repentis) | 0,6 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Mancha-das-glumas;Stagonospora nodorum;0.6;0.6;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;Mancha-das-glumas (Stagonospora nodorum) | 0,6 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Oídio;Blumeria graminis f. sp. tritici;0.48;0.48;L/ha;200.0;300.0;L/ha;2;;Trigo;1;Oídio (Blumeria graminis f. sp. tritici) | 0,48 | -;validado;;
4210;Tacora 250 EW;4210.pdf;5;Septoriose;Septoria tritici;0.6;0.6;L/ha;200.0;300.0;L/ha;2;15 dias após a 1ª aplicação;Trigo;1;Septoriose (Septoria tritici) | 0,6 | -;validado;;
5102;Ethylbloc;5102.pdf;2;;Dendranthema grandiflora;0.5;1.0;g/m3;;;;1;;Crisântemo;1;Crisântemo | Dendranthema grandiflora | 0,5 a 1,0;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Dendranthema grandiflora;1.0;1.5;g/m3;;;;1;;Crisântemo;1;Crisântemo | Dendranthema grandiflora | 1,0 a 1,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Dianthus caryophyllus;0.5;0.5;g/m3;;;;1;;Cravo;1;Cravo | Dianthus caryophyllus | 0,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Gerbera jamesonii;1.5;1.5;g/m3;;;;1;;Gérbera;1;Gérbera | Gerbera jamesonii | 1,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Gypsophila paniculata;0.5;1.5;g/m3;;;;1;;Gipsófila;1;Gipsófila | Gypsophila paniculata | 0,5 a 1,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Lilium pumilum;0.5;0.5;g/m3;;;;1;;Lírio;1;Lírio | Lilium pumilum | 0,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Lilium speciosum;1.0;1.0;g/m3;;;;1;;Lírio;1;Lírio | Lilium speciosum | 1,0;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Rhododendron X sinsii;1.0;1.5;g/m3;;;;1;;Azaléia;1;Azaléia | Rhododendron X sinsii | 1,0 a 1,5;manual_review;;
5102;Ethylbloc;5102.pdf;2;;Rosa sp.;0.5;1.5;g/m3;;;;1;;Rosa;1;Rosa | Rosa sp. | 0,5 a 1,5;manual_review;;
5102;Ethylbloc;5102.pdf;3;;Sainpaulia ionantha;0.5;1.0;g/m3;;;;1;;Violeta;1;Violeta | Sainpaulia ionantha | 0,5 a 1,0;manual_review;;
6214;Imazacure 500 EC;6214.pdf;2;Antracnose;Colletotrichum musae;200.0;200.0;mL/100L;;;;1;;Banana;1;Utilizar a dose de 200 mL para cada 100 L de água (imersão dos frutos).;validado;;
6214;Imazacure 500 EC;6214.pdf;2;Antracnose;Colletotrichum orbiculare;200.0;200.0;mL/100L;;;;1;;Melão;1;Utilizar a dose de 200 mL para cada 100 L de água (imersão dos frutos).;validado;;
6214;Imazacure 500 EC;6214.pdf;2;Bolor-verde;Penicillum digitatum;200.0;200.0;mL/100L;;;;1;;Citros;1;Utilizar a dose de 200 mL para cada 100 L de água (imersão dos frutos).;validado;;
7815;Armigen;7815.pdf;3;Lagarta Helicoverpa;Helicoverpa armigera;50.0;200.0;mL/ha;;;;;;Todas as culturas em que haja ocorrência do alvo biológico indicado;1;Lagarta Helicoverpa | Helicoverpa armigera | Produto Comercial 50 a 200 mL | Ingrediente Ativo 20,2 a 80,8 g.i.a.;validado_bula;;
798;Redshield 750;798.pdf;3;Antracnose;Colletotrichum circinans;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;3 a 7 dias;Alho;1;Alho | Antracnose (Colletotrichum circinans) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;3;Antracnose;Colletotrichum gloeosporioides;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;10 a 15 dias;Abacate;1;Abacate | Antracnose (Colletotrichum gloeosporioides) | 160 g/100L;validado;;
798;Redshield 750;798.pdf;3;Antracnose;Colletotrichum orbiculare;0.9;1.8;kg/ha;500.0;1000.0;L/ha;5;7 a 10 dias;Abóbora;1;Abóbora | Antracnose (Colletotrichum orbiculare) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;3;Cercosporiose;Pseudocercospora purpurea;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;10 a 15 dias;Abacate;1;Abacate | Cercosporiose (Pseudocercospora purpurea) | 160 g/100L;validado;;
798;Redshield 750;798.pdf;3;Ferrugem;Puccinia allii;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;3 a 7 dias;Alho;1;Alho | Ferrugem (Puccinia allii) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;3;Mancha-angular;Xanthomonas axonopodis pv. malvacearum;150.0;150.0;g/100L;500.0;1000.0;L/ha;4;20 a 30 dias (intervalo menor em condições climáticas favoráveis à doença);Algodão;1;Algodão | Mancha-angular (Xanthomonas axonopodis pv. malvacearum) | 150 g/100L;validado;;
798;Redshield 750;798.pdf;3;Mancha-púrpura;Alternaria porri;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;3 a 7 dias;Alho;1;Alho | Mancha-púrpura (Alternaria porri) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;3;Míldio;Peronospora destructor;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;3 a 7 dias;Alho;1;Alho | Míldio (Peronospora destructor) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;3;Podridão-de-frutos;Dothiorella gregaria;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;10 a 15 dias;Abacate;1;Abacate | Podridão-de-frutos (Dothiorella gregaria) | 160 g/100L;validado;;
798;Redshield 750;798.pdf;3;Queima-do-aipo;Cercospora apii;150.0;150.0;g/100L;500.0;1000.0;L/ha;4;5 a 7 dias ou conforme a necessidade;Aipo;1;Aipo | Queima-do-aipo (Cercospora apii) | 150 g/100L;validado;;
798;Redshield 750;798.pdf;3;Ramulose;Colletotrichum gossypii var. cephalosporioides;150.0;150.0;g/100L;500.0;1000.0;L/ha;4;20 a 30 dias (intervalo menor em condições climáticas favoráveis à doença);Algodão;1;Algodão | Ramulose (Colletotrichum gossypii var. cephalosporioides) | 150 g/100L;validado;;
798;Redshield 750;798.pdf;3;Verrugose;Sphaceloma perseae;160.0;160.0;g/100L;500.0;1000.0;L/ha;4;10 a 15 dias;Abacate;1;Abacate | Verrugose (Sphaceloma perseae) | 160 g/100L;validado;;
798;Redshield 750;798.pdf;4;Antracnose;Colletotrichum gloeosporioides;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;5 a 10 dias;Berinjela;1;Berinjela | Antracnose (Colletotrichum gloeosporioides) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Antracnose;Colletotrichum gloeosporioides;1.3;2.0;kg/ha;500.0;1000.0;L/ha;5;;Café;1;Café | Antracnose (Colletotrichum gloeosporioides) | 1.3-2.0 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Cercosporiose ou Mancha de Olho Pardo;Cercospora coffeicola;1.2;2.0;kg/ha;500.0;1000.0;L/ha;5;;Café;1;Café | Cercosporiose ou Mancha de Olho Pardo (Cercospora coffeicola) | 1.2-2.0 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Ferrugem;Hemileia vastatrix;1.2;2.0;kg/ha;500.0;1000.0;L/ha;5;;Café;1;Café | Ferrugem (Hemileia vastatrix) | 1.2-2.0 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Mal-de-Sigatoka;Mycosphaerella musicola;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;7 dias;Banana;1;Banana | Mal-de-Sigatoka (Mycosphaerella musicola) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;4;Mancha-aureolada;Pseudomonas syringae pv garcae;1.8;3.0;kg/ha;500.0;1000.0;L/ha;5;;Café;1;Café | Mancha-aureolada (Pseudomonas syringae pv garcae) | 1.8-3.0 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Mancha-bacteriana;Xanthomonas vesicatoria;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;5 a 10 dias;Berinjela;1;Berinjela | Mancha-bacteriana (Xanthomonas vesicatoria) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Mancha-castanha;Cercospora arachidicola;0.7;1.3;kg/ha;500.0;1000.0;L/ha;4;10 a 15 dias;Amendoim;1;Amendoim | Mancha-castanha (Cercospora arachidicola) | 0.7-1.3 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Mancha-de-cercospora;Cercospora beticola;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;7 dias ou conforme necessidade;Beterraba;1;Beterraba | Mancha-de-cercospora (Cercospora beticola) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;4;Mancha-preta;Pseudocercospora personata;0.7;1.3;kg/ha;500.0;1000.0;L/ha;4;10 a 15 dias;Amendoim;1;Amendoim | Mancha-preta (Pseudocercospora personata) | 0.7-1.3 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Pinta-preta;Alternaria solani;0.9;1.8;kg/ha;500.0;1000.0;L/ha;6;7 dias ou conforme necessidade;Batata;1;Batata | Pinta-preta (Alternaria solani) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Pinta-preta-grande;Alternaria solani;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;5 a 10 dias;Berinjela;1;Berinjela | Pinta-preta-grande (Alternaria solani) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;4;Podridão-mole;Erwinia carotovora subsp. carotovora;0.9;1.8;kg/ha;500.0;1000.0;L/ha;6;7 dias ou conforme necessidade;Batata;1;Batata | Podridão-mole (Erwinia carotovora subsp. carotovora) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Podridão-parda;Phytophthora palmivora;2.1;3.7;kg/ha;500.0;1000.0;L/ha;5;;Cacau;1;Cacau | Podridão-parda (Phytophthora palmivora) | 2.1-3.7 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Queima;Diaporthe vexans;120.0;120.0;g/100L;500.0;1000.0;L/ha;4;5 a 10 dias;Berinjela;1;Berinjela | Queima (Diaporthe vexans) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;4;Requeima;Phytophthora infestans;0.9;1.8;kg/ha;500.0;1000.0;L/ha;6;7 dias ou conforme necessidade;Batata;1;Batata | Requeima (Phytophthora infestans) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Rubelose;Erythricium salmonicolor;2.1;3.7;kg/ha;500.0;1000.0;L/ha;5;;Cacau;1;Cacau | Rubelose (Erythricium salmonicolor) | 2.1-3.7 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Seca-dos-ponteiros;Phoma costaricensis;1.8;3.0;kg/ha;500.0;1000.0;L/ha;5;;Café;1;Café | Seca-dos-ponteiros (Phoma costaricensis) | 1.8-3.0 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Tombamento;Phytophthora capsici;0.9;1.8;kg/ha;500.0;1000.0;L/ha;4;5 a 10 dias;Berinjela;1;Berinjela | Tombamento (Phytophthora capsici) | 0.9-1.8 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Vassoura-de-bruxa;Crinipellis perniciosa;2.1;3.7;kg/ha;500.0;1000.0;L/ha;5;;Cacau;1;Cacau | Vassoura-de-bruxa (Crinipellis perniciosa) | 2.1-3.7 kg/ha;validado;;
798;Redshield 750;798.pdf;4;Verrugose;Sphaceloma arachidis;0.7;1.3;kg/ha;500.0;1000.0;L/ha;4;10 a 15 dias;Amendoim;1;Amendoim | Verrugose (Sphaceloma arachidis) | 0.7-1.3 kg/ha;validado;;
798;Redshield 750;798.pdf;5;Antracnose;Colletotrichum gloeosporioides;100.0;100.0;g/100L;1000.0;2000.0;L/ha;4;;Citros;1;Citros | Antracnose (Colletotrichum gloeosporioides) | 100 g/100L;validado;;
798;Redshield 750;798.pdf;5;Antracnose-da-cebola-branca;Colletotrichum circinans;120.0;120.0;g/100L;500.0;1000.0;L/ha;7;7 dias ou conforme a necessidade;Cebola;1;Cebola | Antracnose-da-cebola-branca (Colletotrichum circinans) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;5;Cancro cítrico;Xanthomonas axonopodis pv. citri;45.0;65.0;g/100L;2000.0;2000.0;L/ha;6;21 dias;Citros;1;Citros | Cancro cítrico (Xanthomonas axonopodis pv. citri) | 45-65 g/100L;validado;;
798;Redshield 750;798.pdf;5;Ferrugem;Puccinia allii;120.0;120.0;g/100L;500.0;1000.0;L/ha;7;7 dias ou conforme a necessidade;Cebola;1;Cebola | Ferrugem (Puccinia allii) | 120 g/100L;validado;;
798;Redshield 750;798.pdf;5;Gomose;Phytophthora citrophthora;100.0;100.0;g/100L;1000.0;2000.0;L/ha;4;;Citros;1;Citros | Gomose (Phytophthora citrophthora) | 100 g/100L;validado;;
